PlayerID,PlayerName,FantasyTeam,Status,InjuryStatus,Positions,ProTeam,ProjectedPoints,2024_TotalPoints,2024_AvgPoints,PercentOwned,PercentStarted,PercentChange
-16030,Jaguars D/ST,Free Agent,FREEAGENT,,"D/ST, Bench, IR",JAX,140.72212624,81.26,4.78,1.698154766557009,1.1931491178832039,-0.09377048748377415
3121415,Malik Hooker,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",DAL,75.65841622,74.5,4.382352941176471,1.6617790811339197,1.0141739980449658,-0.8018530164728377
4685145,Jaylon Jones,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",IND,49.55469513,108.0,6.352941176470588,1.6132830899670276,0.6947715496938295,-0.6889073436494231
4596334,Keaton Mitchell,Free Agent,FREEAGENT,ACTIVE,"RB, RB/WR, Flex, OP, Bench, IR",BAL,26.50290513,6.3,1.2600000000000002,1.6067725119811667,0.07637117793783807,0.18195704625181675
4241986,Chase Young,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",NO,45.53930203,58.0,3.411764705882353,1.5846338535414166,0.6002400960384154,-0.8532686303592272
4567399,Kaiir Elam,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",DAL,64.66827628,23.0,1.7692307692307692,1.5779557230334431,1.0362694300518136,-0.7023930361885555
4429014,Gervon Dexter Sr.,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",CHI,36.60041248,55.5,3.7,1.5768056968463884,1.055442522889115,-0.8461017921403959
3115312,Jarran Reed,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",SEA,45.67519888,52.0,3.0588235294117645,1.564089521871821,1.093591047812818,-0.9077655931551001
2980100,Dante Fowler Jr.,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",DAL,43.43800355,84.0,4.9411764705882355,1.56062424969988,0.7322929171668667,-0.7852819140535698
4429148,Theo Johnson,Free Agent,FREEAGENT,ACTIVE,"WR/TE, TE, Flex, OP, Bench, IR",NYG,96.26120388,53.6,4.466666666666667,1.5521569218211086,0.2863984389095489,0.30752800458640084
2579621,Denzel Perryman,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",LAC,36.78930013,35.5,3.227272727272727,1.521371649360058,0.5191982612895436,-1.0702697235094258
4248528,Christian Watson,Free Agent,FREEAGENT,OUT,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",GB,43.26410056,92.3,6.153333333333333,1.5114545801680483,0.0686626718537345,0.15917603722076157
4428550,Omar Speights,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",LAR,21.39055728,51.5,3.0294117647058822,1.5092972711905337,0.48297512678097076,-0.988951619773744
4362619,Chris Rodriguez Jr.,Free Agent,FREEAGENT,ACTIVE,"RB, RB/WR, Flex, OP, Bench, IR",WAS,0.0,31.5,3.5,1.5000902086008208,0.024697888768416127,1.4508806546362178
4676004,Cole Bishop,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",BUF,64.02544806,30.0,1.875,1.478494623655914,0.647605083088954,-0.8208953341103928
4243389,Calvin Austin III,Free Agent,FREEAGENT,QUESTIONABLE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",PIT,73.1633863,100.8,5.929411764705883,1.4718787604899606,0.1481862943442231,0.04929285418547824
3895841,Mike Hughes,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",ATL,81.6737046,59.0,3.933333333333333,1.4484220442769666,0.9773904851625058,-0.6530758318687966
4035661,Julian Blackmon,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",NO,65.72709611,79.5,4.96875,1.441485462985585,0.6718788174932812,-0.575400090485334
2510863,Eric Kendricks,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",Free Agent,0.0,125.0,8.333333333333334,1.4002897151134719,0.386286817962337,-0.8167464575819774
4685350,Trevor Etienne,Free Agent,FREEAGENT,ACTIVE,"25, RB, RB/WR, Flex, OP, Bench, IR",CAR,19.50938533,,,1.3942921602595204,0.08915762683066532,-0.008304950187972171
4426901,Leo Chenal,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",KC,41.03748676,61.0,3.588235294117647,1.3764791113257668,0.5554213957981163,-0.818244213446589
4381558,Jordan Davis,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",PHI,30.65506822,31.5,1.8529411764705883,1.373346897253306,0.686673448626653,-0.7069272094525187
16717,Jimmie Ward,Free Agent,FREEAGENT,OUT,"S, DB, DP, Bench, IR",HOU,70.67116594,58.0,5.8,1.3685239491691104,0.47653958944281527,-0.790087031591096
4382466,Jalen Nailor,Free Agent,FREEAGENT,QUESTIONABLE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",MIN,48.42962863,91.5,5.382352941176471,1.3613449499567354,0.1816411107958228,-0.1922578619940556
4874509,DJ Giddens,Free Agent,FREEAGENT,ACTIVE,"25, RB, RB/WR, Flex, OP, Bench, IR",IND,16.4498471,,,1.3548877553880216,0.06498556654802275,0.2902831859679864
4567099,Christian Harris,Free Agent,FREEAGENT,QUESTIONABLE,"LB, DP, Bench, IR",HOU,8.40376237,17.0,5.666666666666667,1.3523303549867183,0.27771069789905817,-0.7723486083567324
4602197,Andrew Mukuba,Free Agent,FREEAGENT,ACTIVE,"25, S, DB, DP, Bench, IR",PHI,53.02530045,,,1.3440860215053763,0.4643206256109482,-0.4391143539052291
3676833,KaVontae Turpin,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",DAL,62.50182671,89.2,5.247058823529412,1.3378734853023089,0.22122731237716894,0.07668873087480521
4431613,James Williams Sr.,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",TEN,47.47507731,13.0,1.0,1.3281815986476697,0.48297512678097076,-0.7498011237431779
4260409,Derrick Barnes,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",DET,39.31197314,12.0,4.0,1.3161072204781454,0.4105288577638252,-0.6684830200074954
4682980,Derrick Harmon,Free Agent,FREEAGENT,QUESTIONABLE,"25, DT, DL, DP, Bench, IR",PIT,35.74687031,,,1.309766022380468,0.508646998982706,-0.45234851506446616
4035434,Devin White,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",LV,20.54997831,11.5,1.6428571428571428,1.3040328423086212,0.37430572325525235,-0.8206461210348295
11252,Joe Flacco,Free Agent,FREEAGENT,ACTIVE,"QB, OP, Bench, IR",CLE,93.30660768,90.54,11.317499999999999,1.2810419468471044,0.20620111271450792,0.6890862422397533
4695193,Efton Chism III,Free Agent,FREEAGENT,QUESTIONABLE,"25, RB/WR, WR, WR/TE, Flex, OP, Bench, IR",NE,0.0,,,1.2728957458622567,0.0360831875117139,0.8797883414958964
4894654,Kenneth Grant,Free Agent,FREEAGENT,QUESTIONABLE,"25, DT, DL, DP, Bench, IR",MIA,41.99571327,,,1.2716174974567651,0.4704984740590031,-0.882078048309265
4686906,Lukas Van Ness,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",GB,42.50939059,39.5,2.323529411764706,1.2605042016806722,0.3721488595438175,-0.7404157615207998
4429511,SirVocea Dennis,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",TB,42.0778601,16.0,4.0,1.255735329630524,0.36223134508572813,-0.6588105494262118
4044540,Isaiah Rodgers,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",MIN,57.76974924,31.0,1.9375,1.2482336316533207,0.8949599623174752,-0.4508497575709136
4608686,Kyle Monangai,Free Agent,FREEAGENT,QUESTIONABLE,"25, RB, RB/WR, Flex, OP, Bench, IR",CHI,38.91312366,,,1.2410251200299878,0.03958668696214217,0.25122122492670507
4259491,Javon Kinlaw,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",WAS,40.18173456,55.5,3.264705882352941,1.2205975842339478,0.813731722822632,-0.6634249261648777
-16001,Falcons D/ST,Free Agent,FREEAGENT,,"D/ST, Bench, IR",ATL,129.81116564,121.82,7.165882352941176,1.2132063640933548,0.6902664613274929,-0.12120298359188819
4243328,Elijah Molden,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",LAC,75.78799218,87.5,5.833333333333333,1.2096774193548387,0.635386119257087,-0.6908387702275169
2980383,Mike Hilton,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",MIA,80.51948849,79.5,4.96875,1.189354686764013,0.6712199717381064,-0.44229484385735507
4361939,Andre Cisco,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",NYJ,74.15033343,64.0,4.0,1.1730205278592376,0.5620723362658847,-0.8917378015635686
-16013,Raiders D/ST,Free Agent,FREEAGENT,,"D/ST, Bench, IR",LV,117.40450158,100.88,5.934117647058823,1.1727152746075702,0.7060804629756273,-0.16482361972770976
4258595,Cole Kmet,Free Agent,FREEAGENT,ACTIVE,"WR/TE, TE, Flex, OP, Bench, IR",CHI,33.87613592,97.4,5.729411764705882,1.1706426710902234,0.18918062019713322,0.11300849834237114
4360689,Tyler Shough,Free Agent,FREEAGENT,ACTIVE,"25, QB, OP, Bench, IR",NO,136.79739095,,,1.1667154697634132,0.1406230548166903,0.019120523795188138
4571162,Jalyx Hunt,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",PHI,46.44826676,27.0,1.6875,1.1644657863145258,0.4921968787515006,-0.6064633765189607
4240706,Jason Pinnock,Free Agent,FREEAGENT,QUESTIONABLE,"S, DB, DP, Bench, IR",SF,44.71429829,59.5,3.71875,1.1608015640273706,0.6598240469208211,-0.6693251370519349
4036132,Chauncey Golston,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",NYG,32.43048543,76.5,4.5,1.151007131239835,0.6255473539346929,-0.6803181699649845
4372459,Christian Izien,Free Agent,FREEAGENT,QUESTIONABLE,"S, DB, DP, Bench, IR",TB,58.81278203,62.5,4.464285714285714,1.1485826001955035,0.5987292277614858,-0.7988599150555524
2970716,Eric Murray,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",JAX,86.71695393,78.5,4.617647058823529,1.1363636363636365,0.5865102639296188,-0.6702999018813192
4360797,Tutu Atwell,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",LAR,85.0190522,78.4,4.611764705882353,1.13573863297986,0.09738906229747103,0.1709556037129939
3115383,Davon Godchaux,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",NO,35.29748522,50.5,2.9705882352941178,1.1315956770502225,0.6102987921169739,-0.7034911837278546
3915487,Mike Danna,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",KC,49.41477259,48.0,3.6923076923076925,1.128451380552221,0.7202881152460985,-0.688475942354863
4366031,Tank Dell,Free Agent,FREEAGENT,OUT,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",HOU,0.0,116.0,8.285714285714286,1.1162997631826017,0.052548239283662396,-0.007071418901947624
4036261,Devin Bush,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",CLE,48.11987195,69.0,4.3125,1.1108427915962327,0.3260082105771553,-0.4067850393633752
4429834,Cedric Gray,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",TEN,31.1188209,14.0,2.0,1.1108427915962327,0.3260082105771553,-0.6636143646026935
4239719,Malcolm Koonce,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",LV,49.47186177,0.0,0.0,1.1044417767106842,0.6482593037214885,-0.689486466159601
3858271,Ashtyn Davis,Free Agent,FREEAGENT,QUESTIONABLE,"S, DB, DP, Bench, IR",MIA,87.55900344,41.6,2.7733333333333334,1.0997067448680353,0.5620723362658847,-0.66003046770822
2978313,Shaq Thompson,Free Agent,FREEAGENT,QUESTIONABLE,"LB, DP, Bench, IR",BUF,20.05495421,26.5,6.625,1.0985031385803958,0.3380009657170449,-0.7218002453169203
4240585,AJ Epenesa,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",BUF,48.0589621,67.5,3.9705882352941178,1.0924369747899159,0.43217286914765907,-0.609494947933175
4685232,Jaden Hicks,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",KC,53.90617787,48.6,2.8588235294117648,1.0874877810361683,0.4154447702834799,-0.5549336173683368
4245273,Christian Elliss,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",NE,30.30047698,78.5,4.90625,1.086694035257184,0.4226032359333495,-0.6410668799891384
4683215,Danny Stutsman,Free Agent,FREEAGENT,ACTIVE,"25, LB, DP, Bench, IR",NO,11.11745693,,,1.086694035257184,0.12074378169524269,-0.547674398083932
4362139,Travis Jones,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",BAL,37.71548585,41.5,2.4411764705882355,1.0808748728382502,0.724821973550356,-0.656765851586615
4431567,Maason Smith,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",JAX,41.54154336,30.5,2.772727272727273,1.0681586978636826,0.724821973550356,-0.5471129614608403
13971,Cameron Jordan,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",NO,43.49203654,54.0,3.176470588235294,1.056422569027611,0.4441776710684273,-0.7375056738426742
4597703,Tory Horton,Free Agent,FREEAGENT,QUESTIONABLE,"25, RB/WR, WR, WR/TE, Flex, OP, Bench, IR",SEA,35.67545572,,,1.0530630261374025,0.040111682133310914,0.016589622674805238
4696211,Malik Mustapha,Free Agent,FREEAGENT,OUT,"S, DB, DP, Bench, IR",SF,47.02328369,60.0,3.75,1.050830889540567,0.2321603128054741,-0.6150536716982882
4429071,Cody Simon,Free Agent,FREEAGENT,ACTIVE,"25, LB, DP, Bench, IR",ARI,22.06951718,,,1.0504709007486115,0.26563631972953394,-0.677290014497711
4379409,Azeez Ojulari,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",PHI,44.21926338,45.0,4.090909090909091,1.0444177671068426,0.39615846338535415,-0.6575141556162483
3915419,Darnell Savage,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",JAX,79.70439136,54.5,4.1923076923076925,1.0383581724896165,0.5619350109943806,-0.6975085880076859
4035824,Brandon Stephens,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",NYJ,79.93563576,76.5,4.5,1.0362694300518136,0.5770136599152144,-0.6624341908690625
3115306,Josh Reynolds,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",NYJ,91.54283612,32.4,3.6000000000000005,1.0360761178762103,0.08687975561565517,0.2189048352884826
4567226,Derick Hall,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",SEA,38.22543119,63.5,3.735294117647059,1.0324129651860743,0.40816326530612246,-0.6695189575370166
4039254,Kyzir White,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",Free Agent,0.0,122.0,7.176470588235294,1.0261982373536158,0.13280212483399734,-0.9112434059703804
3116389,Samaje Perine,Free Agent,FREEAGENT,ACTIVE,"RB, RB/WR, Flex, OP, Bench, IR",CIN,54.05662555,70.9,4.170588235294118,1.0255808413441327,0.12191362349709929,0.30429315300790305
4373956,Jonah Laulu,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",LV,43.23488987,39.5,2.323529411764706,1.017293997965412,0.6230925737538149,-0.40218715719856246
4683848,Donovan Ezeiruaku,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",DAL,25.95760551,,,1.0084033613445378,0.14405762304921968,-0.5325350011209635
4361577,Dyami Brown,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",JAX,87.42829631,53.4,3.3375000000000004,1.0047135357824102,0.07917198712929732,0.16844877672170355
4428988,Bryan Bresee,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",NO,39.55997181,58.0,3.411764705882353,1.0045778229908442,0.4323499491353001,-0.7330629014340211
4240610,Ventrell Miller,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",JAX,25.27538991,62.0,4.133333333333334,1.0021733880705144,0.26563631972953394,-0.6088469247943
4808839,Isaiah Bond,Free Agent,FREEAGENT,ACTIVE,"25, RB/WR, WR, WR/TE, Flex, OP, Bench, IR",CLE,6.68607128,,,1.0019215173155511,0.021719976948798656,0.0
4426817,Jarvis Brownlee Jr.,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",TEN,71.77739468,85.5,5.029411764705882,1.0009420631182289,0.5416862929816297,-0.6083561040699694
4567462,Ja'Quan McMillian,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",DEN,51.64612178,99.5,5.852941176470588,1.0009420631182289,0.43570419218087614,-0.563653377203631
4722893,Jaleel McLaughlin,Free Agent,FREEAGENT,ACTIVE,"RB, RB/WR, Flex, OP, Bench, IR",DEN,13.4450408,85.7,5.356249999999999,0.9952775987220089,0.08057509598946218,-0.38932697069802613
15851,Tyrann Mathieu,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",NO,0.0,75.0,4.411764705882353,0.9897360703812317,0.5254154447702835,-0.8169274678637239
4428328,Deonte Banks,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",NYG,77.81637452,66.0,4.714285714285714,0.9891662741403674,0.5887894488930758,-0.5534225923921611
4431588,Ja'Tavion Sanders,Free Agent,FREEAGENT,ACTIVE,"WR/TE, TE, Flex, OP, Bench, IR",CAR,80.13456926,56.7,3.54375,0.9879432388072512,0.20862418393961638,-0.019905268963924416
4688931,Maxwell Hairston,Free Agent,FREEAGENT,QUESTIONABLE,"25, CB, DB, DP, Bench, IR",BUF,34.65885918,,,0.9773904851625058,0.34149788035798395,-0.49779950142667617
4429568,Martin Emerson Jr.,Free Agent,FREEAGENT,INJURY_RESERVE,"CB, DB, DP, Bench, IR",CLE,0.0,65.0,3.823529411764706,0.9773904851625058,0.4239284032030146,-0.6542590454588623
3051746,Oren Burks,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",CIN,46.83642943,31.5,1.8529411764705883,0.9658336351563444,0.3621876131836291,-0.5047546001377732
4360078,Alec Pierce,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",IND,58.76175714,145.4,9.0875,0.9607586577754891,0.06498476974197018,0.045460954033875844
3120358,Uchenna Nwosu,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",SEA,51.68396633,17.0,2.8333333333333335,0.9603841536614646,0.20408163265306123,-0.4885578886568427
4242659,Dayo Odeyingbo,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",CHI,45.23275065,46.5,2.735294117647059,0.9601536245799328,0.5160825732117138,-0.5570877547304119
4362636,Damone Clark,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",DAL,27.68285932,22.5,1.6071428571428572,0.9538758753924172,0.313933832407631,-0.5404038350908889
3917909,Juan Thornhill,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",PIT,52.70788753,33.5,3.0454545454545454,0.9530791788856305,0.5009775171065494,-0.7831948708562746
4431005,Xavier Watts,Free Agent,FREEAGENT,ACTIVE,"25, S, DB, DP, Bench, IR",ATL,41.48794976,,,0.9530791788856305,0.28103616813294235,-0.5016369168440737
3043136,Leonard Floyd,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",ATL,35.75480442,66.5,3.911764705882353,0.9483793517406963,0.3001200480192077,-0.546560850651208
4685503,Walter Nolen III,Free Agent,FREEAGENT,OUT,"25, DT, DL, DP, Bench, IR",ARI,39.36823752,,,0.9409969481180062,0.29247202441505593,-0.6987485242265851
4040613,Jordan Fuller,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",ATL,54.1827985,33.0,3.6666666666666665,0.9408602150537635,0.4032258064516129,-0.6311716948476911
4368003,Andrei Iosivas,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",CIN,58.29167673,102.4,6.023529411764706,0.9404399696620966,0.11753310106970885,0.09910192723526379
3135321,Hunter Renfrow,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",CAR,10.13765772,0.0,0.0,0.9248328119471584,0.03608249228430201,-0.08746377970645625
4432777,Jeremiah Trotter Jr.,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",PHI,8.5674936,17.0,1.0,0.9176527408838444,0.27771069789905817,-0.3898420057890484
4569923,Andy Borregales,Free Agent,FREEAGENT,ACTIVE,"25, K, Bench, IR",NE,127.39150524,,,0.9100754922672976,0.6973860936047113,-0.13724713308199932
4431280,Troy Franklin,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",DEN,46.38030863,53.1,3.31875,0.9082103264477503,0.06323315869771222,0.39193761297910634
4058925,Tershawn Wharton,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",CAR,41.89469189,55.0,3.235294117647059,0.9027336300063573,0.5975842339478703,-0.5164002089953554
4241555,Elijah Mitchell,Free Agent,FREEAGENT,ACTIVE,"RB, RB/WR, Flex, OP, Bench, IR",KC,44.40475839,0.0,0.0,0.9008582939218777,0.05797863023296549,0.14274783362847543
4239833,Darious Williams,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",LAR,78.44964178,51.5,4.291666666666667,0.8949599623174752,0.4710315591144607,-0.46877802113881806
4567403,Mohamoud Diabate,Free Agent,FREEAGENT,QUESTIONABLE,"LB, DP, Bench, IR",CLE,45.93745454,63.0,4.846153846153846,0.8935039845447958,0.27771069789905817,-0.4373388826043987
4690070,Mitchell Tinsley,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",CIN,4.29491886,0.0,0.0,0.8910445382140223,0.016465143816024787,0.8797968299345842
4710341,Jarquez Hunter,Free Agent,FREEAGENT,ACTIVE,"25, RB, RB/WR, Flex, OP, Bench, IR",LAR,24.59680182,,,0.8819423400636539,0.04273960893257827,-0.01169310841311666
4431519,Barrett Carter,Free Agent,FREEAGENT,ACTIVE,"25, LB, DP, Bench, IR",CIN,18.88861941,,,0.8814296063752716,0.24148756339048538,-0.4727613812502247
4428863,Evan Williams,Free Agent,FREEAGENT,ACTIVE,"S, DB, DP, Bench, IR",GB,60.25358968,45.5,3.5,0.8797653958944283,0.32991202346041054,-0.6218770255039763
2977670,DJ Reader,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",DET,28.92541119,30.5,2.033333333333333,0.8774160732451679,0.5976602238046796,-0.34627457775825854
3045207,Jourdan Lewis,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",JAX,74.93013765,76.5,4.78125,0.871203202260419,0.447374617376972,-0.46927937146612253
4371733,Kenneth Gainwell,Free Agent,FREEAGENT,ACTIVE,"RB, RB/WR, Flex, OP, Bench, IR",PIT,49.67404783,57.1,3.3588235294117648,0.8694997223696495,0.06445928642869278,0.22247348420438073
4432734,Jalen Milroe,Free Agent,FREEAGENT,ACTIVE,"25, QB, OP, Bench, IR",SEA,0.0,,,0.8675846324600793,0.04295841450135801,-0.17646756170943356
4431590,Jack Sawyer,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",PIT,12.44634055,,,0.8643457382953181,0.26410564225690275,-0.5845963040229891
4427103,Storm Duck,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",MIA,66.3495531,31.5,2.25,0.8596325953838907,0.4828073480923222,-0.3696923934404276
3056916,Eric Wilson,Free Agent,FREEAGENT,ACTIVE,"LB, DP, Bench, IR",MIN,28.76348904,73.0,4.294117647058823,0.845206471866699,0.3260082105771553,-0.5089845157587973
4257591,Arnold Ebiketie,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",ATL,46.7582483,57.0,3.3529411764705883,0.8403361344537815,0.3241296518607443,-0.47061142764373465
4430560,Jer'Zhan Newton,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",WAS,35.82147596,49.0,3.0625,0.8392675483214649,0.29247202441505593,-0.5802136068425097
4695883,Jalen Coker,Free Agent,FREEAGENT,ACTIVE,"RB/WR, WR, WR/TE, Flex, OP, Bench, IR",CAR,52.01377026,77.06,7.005454545454546,0.8374408396478579,0.04624228857289992,0.0011760805871512403
4040761,Devin Singletary,Free Agent,FREEAGENT,ACTIVE,"RB, RB/WR, Flex, OP, Bench, IR",NYG,14.86283313,86.6,5.773333333333334,0.8232615169031353,0.08898230863548783,-0.14856780557210503
2980080,Deatrich Wise Jr.,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",WAS,39.28388328,46.5,3.1,0.8162285439923178,0.4441243548193494,-0.5404051649062795
3929645,Juwan Johnson,Free Agent,FREEAGENT,ACTIVE,"WR/TE, TE, Flex, OP, Bench, IR",NO,88.38268148,97.8,5.752941176470589,0.81172499443844,0.14784115133924114,0.07410052206631512
4401823,Dee Alford,Free Agent,FREEAGENT,ACTIVE,"CB, DB, DP, Bench, IR",ATL,78.96314229,82.5,5.15625,0.8007536504945831,0.40037682524729157,-0.38413344988547515
3124058,Marcus Davenport,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",DET,37.1609861,2.5,1.25,0.7923169267707083,0.4921968787515006,-0.4036352351428153
4697639,Jaylen Watson,Free Agent,FREEAGENT,QUESTIONABLE,"CB, DB, DP, Bench, IR",KC,74.8025185,37.0,6.166666666666667,0.7889778615167216,0.41215261422515315,-0.4850498541739354
4002046,David Onyemata,Free Agent,FREEAGENT,ACTIVE,"DT, DL, DP, Bench, IR",ATL,38.31386212,48.5,2.8529411764705883,0.7884028484231942,0.49593082400813837,-0.5087092416404377
4430871,Sean Tucker,Free Agent,FREEAGENT,ACTIVE,"RB, RB/WR, Flex, OP, Bench, IR",TB,26.13961912,66.2,3.894117647058824,0.7873546809505709,0.06305843940872204,0.06468129557725533
4429970,Ruben Hyppolite II,Free Agent,FREEAGENT,ACTIVE,"25, LB, DP, Bench, IR",CHI,20.01882029,,,0.7848345810190775,0.19319005071238832,-0.6394007680353235
3915411,Ty Johnson,Free Agent,FREEAGENT,ACTIVE,"RB, RB/WR, Flex, OP, Bench, IR",BUF,47.41266447,85.7,5.041176470588235,0.7819287576020852,0.06463524004372075,0.08820099021319561
4036131,Noah Fant,Free Agent,FREEAGENT,ACTIVE,"WR/TE, TE, Flex, OP, Bench, IR",CIN,66.92209892,81.0,5.785714285714286,0.7684492634307835,0.12646919721837832,-0.040868862145694074
4362840,Kingsley Enagbare,Free Agent,FREEAGENT,ACTIVE,"DE, DL, DP, Bench, IR",GB,47.67787591,46.0,2.7058823529411766,0.7683073229291717,0.40816326530612246,-0.4506439190211502
3930086,Dawson Knox,Free Agent,FREEAGENT,ACTIVE,"WR/TE, TE, Flex, OP, Bench, IR",BUF,38.59550719,48.1,3.00625,0.7682875560538116,0.1368063340807175,0.012382044242787993
4571557,Spencer Shrader,Free Agent,FREEAGENT,ACTIVE,"K, Bench, IR",IND,132.12296241,26.0,6.5,0.7682811912722687,0.4822019904414633,0.15970950306089582
